District,candidate,Party,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
Senate District 22,"Danielson, Jessie",Democratic,9.82,7/26/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,21.59,7/27/20 0:00,Amazon.Com Inc.,Seattle,WA,98109,Office Equipment & Supplies,
Senate District 22,"Danielson, Jessie",Democratic,221.8,7/27/20 0:00,Usps.Com,Washington,DC,20260,Office Equipment & Supplies,
Senate District 22,"Danielson, Jessie",Democratic,12,7/31/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,13.32,8/2/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,7.9,8/9/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,50,8/12/20 0:00,Jefferson County Democratic Party,Lakewood,CO,80215,Other,Jdli
Senate District 22,"Danielson, Jessie",Democratic,8.7,8/17/20 0:00,,,,,Office Equipment & Supplies,
Senate District 22,"Danielson, Jessie",Democratic,15.8,8/23/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,11.99,8/24/20 0:00,,,,,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,30,8/24/20 0:00,Cricket Wireless,Wheat Ridge,CO,80033,Telephone,
Senate District 22,"Danielson, Jessie",Democratic,0.4,8/30/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,18,9/2/20 0:00,,,,,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,150,9/3/20 0:00,Ngp Van,Somerville,MA,2144,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,1.98,9/16/20 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,229.28,9/29/20 0:00,Colorado Democratic Party,Denver,CO,80203,Donation for Independent Expenditures,Email List Rental (Dscf)
Senate District 22,"Danielson, Jessie",Democratic,29.26,9/30/20 0:00,Actblue Technical Services,Somerville,MA,2144,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,250,10/2/19 0:00,Ngp Van,Somerville,MA,2144,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,57,10/2/19 0:00,Gusto,Denver,CO,80202,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,16.66,10/3/19 0:00,,,,,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,1.39,10/27/19 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,12,10/31/19 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,0.4,11/3/19 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,16.66,11/4/19 0:00,,,,,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,57,11/4/19 0:00,Gusto,Denver,CO,80202,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,0.8,12/1/19 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,16.66,12/2/19 0:00,,,,,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,57,12/3/19 0:00,Gusto,Denver,CO,80202,Consultant & Professional Services,
Senate District 22,"Danielson, Jessie",Democratic,0.4,12/29/19 0:00,,,,,Bank Fees,
Senate District 22,"Danielson, Jessie",Democratic,0.4,12/31/19 0:00,,,,,Bank Fees,
Senate District 11,"Exum, Thomas",Democratic,460.07,11/16/21 0:00,C & D Printing,Denver,CO,80212,Miscellaneous,"Business Cards, Envelopes, Postcards"
Senate District 11,"Exum, Thomas",Democratic,116,11/19/21 0:00,Usps,Colorado Springs,CO,80910,Office Equipment & Supplies,Stamps
Senate District 11,"Exum, Thomas",Democratic,300,11/24/21 0:00,Longmire Audio Engineering,Colorado Springs,CO,80916,Other,Audio For Kickoff
Senate District 11,"Exum, Thomas",Democratic,89.95,12/2/21 0:00,U-Haul Moving & Storage,Colorado Springs,CO,80909,Rent & Utilities,Storage Rental
Senate District 11,"Exum, Thomas",Democratic,104.39,12/9/21 0:00,"Cheetah Printing & Design, Inc.",Colorado Springs,CO,80915,Advertising,Signs
Senate District 11,"Exum, Thomas",Democratic,369.48,12/31/21 0:00,Actblue,Somerville,MA,2144,Fundraising Expenses,Actblue Fees For Reporting Period
Senate District 34,"Gonzales, Julia",Democratic,6.26,1/4/21 0:00,"Google, Llc",Mountain View,CA,94043,Office Equipment & Supplies,
Senate District 34,"Gonzales, Julia",Democratic,32.48,1/14/21 0:00,"Mailchimp C/O The Rocket Science Group, Llc",Atlanta,GA,30308,Office Equipment & Supplies,
Senate District 34,"Gonzales, Julia",Democratic,0.2,1/27/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,
Senate District 34,"Gonzales, Julia",Democratic,2,1/29/21 0:00,Firstbank,Denver,CO,80203,Bank Fees,Bank Fees
Senate District 34,"Gonzales, Julia",Democratic,6.29,2/3/21 0:00,"Google, Llc",Mountain View,CA,94043,Office Equipment & Supplies,
Senate District 34,"Gonzales, Julia",Democratic,32.48,2/16/21 0:00,"Mailchimp C/O The Rocket Science Group, Llc",Atlanta,GA,30308,Office Equipment & Supplies,
Senate District 34,"Gonzales, Julia",Democratic,2,2/26/21 0:00,Firstbank,Denver,CO,80203,Bank Fees,Bank Fees
Senate District 34,"Gonzales, Julia",Democratic,0.2,2/27/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,
Senate District 34,"Gonzales, Julia",Democratic,6.29,3/3/21 0:00,"Google, Llc",Mountain View,CA,94043,Office Equipment & Supplies,
Senate District 34,"Gonzales, Julia",Democratic,32.48,3/15/21 0:00,"Mailchimp C/O The Rocket Science Group, Llc",Atlanta,GA,30308,Office Equipment & Supplies,
Senate District 34,"Gonzales, Julia",Democratic,0.2,3/27/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,
Senate District 34,"Gonzales, Julia",Democratic,2,3/31/21 0:00,Firstbank,Denver,CO,80203,Bank Fees,Bank Fees
Senate District 34,"Gonzales, Julia",Democratic,6.29,4/2/21 0:00,"Google, Llc",Mountain View,CA,94043,Office Equipment & Supplies,
Senate District 34,"Gonzales, Julia",Democratic,700,4/5/21 0:00,Senate Democratic Caucus Fund,Denver,CO,80203,Other,Caucus Dues
Senate District 34,"Gonzales, Julia",Democratic,250,4/14/21 0:00,Lisette  Zamora,Denver,CO,80203,Consultant & Professional Services,Photography
Senate District 34,"Gonzales, Julia",Democratic,32.48,4/15/21 0:00,"Mailchimp C/O The Rocket Science Group, Llc",Atlanta,GA,30308,Office Equipment & Supplies,
Senate District 34,"Gonzales, Julia",Democratic,181.88,4/15/21 0:00,Donn  Bruns,Arvada,CO,80005,Consultant & Professional Services,Photography
Senate District 34,"Gonzales, Julia",Democratic,150,4/21/21 0:00,Don  Coram,Denver,CO,80203,"Food, Beverages and Meals",Excellent Colorado Coffee For Senate Chamber
Senate District 34,"Gonzales, Julia",Democratic,2,4/30/21 0:00,Firstbank,Denver,CO,80203,Bank Fees,Bank Fees
Senate District 34,"Gonzales, Julia",Democratic,6.29,5/3/21 0:00,"Google, Llc",Mountain View,CA,94043,Office Equipment & Supplies,
Senate District 34,"Gonzales, Julia",Democratic,32.48,5/17/21 0:00,"Mailchimp C/O The Rocket Science Group, Llc",Atlanta,GA,30308,Office Equipment & Supplies,
Senate District 34,"Gonzales, Julia",Democratic,2,5/28/21 0:00,Firstbank,Denver,CO,80203,Bank Fees,
Senate District 34,"Gonzales, Julia",Democratic,0.2,5/30/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,Actblue Fees
Senate District 34,"Gonzales, Julia",Democratic,6.29,6/3/21 0:00,"Google, Llc",Mountain View,CA,94043,Office Equipment & Supplies,
Senate District 34,"Gonzales, Julia",Democratic,32.48,6/15/21 0:00,"Mailchimp C/O The Rocket Science Group, Llc",Atlanta,GA,30308,Office Equipment & Supplies,
Senate District 34,"Gonzales, Julia",Democratic,8.97,6/20/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,Actblue Fees
Senate District 34,"Gonzales, Julia",Democratic,0.2,6/27/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,Actblue Fees
Senate District 34,"Gonzales, Julia",Democratic,1.35,6/30/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,Actblue Fees
Senate District 34,"Gonzales, Julia",Democratic,2,6/30/21 0:00,Firstbank,Denver,CO,80203,Bank Fees,
Senate District 34,"Gonzales, Julia",Democratic,6.29,7/2/21 0:00,"Google, Llc",Mountain View,CA,94043,Office Equipment & Supplies,Email Service
Senate District 34,"Gonzales, Julia",Democratic,32.48,7/13/21 0:00,"Mailchimp C/O The Rocket Science Group, Llc",Atlanta,GA,30308,Office Equipment & Supplies,
Senate District 34,"Gonzales, Julia",Democratic,3.95,7/18/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,
Senate District 34,"Gonzales, Julia",Democratic,5.93,7/25/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,
Senate District 34,"Gonzales, Julia",Democratic,18,7/28/21 0:00,El Sitio Del Sabor,Denver,CO,80204,"Food, Beverages and Meals",Food For Downhill Event
Senate District 34,"Gonzales, Julia",Democratic,2,7/30/21 0:00,Firstbank,Denver,CO,80203,Bank Fees,Bank Fees
Senate District 34,"Gonzales, Julia",Democratic,6.29,8/1/21 0:00,"Google, Llc",Mountain View,CA,94043,Office Equipment & Supplies,
Senate District 34,"Gonzales, Julia",Democratic,0.2,8/1/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,
Senate District 34,"Gonzales, Julia",Democratic,21.3,8/12/21 0:00,Rosales Bakery,Denver,CO,80211,"Food, Beverages and Meals",Pan Dulce For Criminal Justice Meeting
Senate District 34,"Gonzales, Julia",Democratic,32.48,8/13/21 0:00,"Mailchimp C/O The Rocket Science Group, Llc",Atlanta,GA,30308,Office Equipment & Supplies,
Senate District 34,"Gonzales, Julia",Democratic,4.79,8/14/21 0:00,Awake Coffee Co.,Denver,CO,80211,"Food, Beverages and Meals",Coffee For Latino Caucus Tour
Senate District 34,"Gonzales, Julia",Democratic,2.97,8/15/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,
Senate District 34,"Gonzales, Julia",Democratic,145.8,8/23/21 0:00,Godaddy.Com,Scottsdale,AZ,85260,Office Equipment & Supplies,Website Renewal
Senate District 34,"Gonzales, Julia",Democratic,25.88,8/29/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,
Senate District 34,"Gonzales, Julia",Democratic,2,8/31/21 0:00,Firstbank,Denver,CO,80203,Bank Fees,
Senate District 34,"Gonzales, Julia",Democratic,6.29,9/1/21 0:00,"Google, Llc",Mountain View,CA,94043,Office Equipment & Supplies,
Senate District 34,"Gonzales, Julia",Democratic,6.92,9/12/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,
Senate District 34,"Gonzales, Julia",Democratic,32.48,9/13/21 0:00,"Mailchimp C/O The Rocket Science Group, Llc",Atlanta,GA,30308,Office Equipment & Supplies,
Senate District 34,"Gonzales, Julia",Democratic,2.97,9/19/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,
Senate District 34,"Gonzales, Julia",Democratic,3.95,9/26/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,
Senate District 34,"Gonzales, Julia",Democratic,2,9/30/21 0:00,Firstbank,Denver,CO,80203,Bank Fees,Bank Fee
Senate District 34,"Gonzales, Julia",Democratic,2.18,9/30/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,
Senate District 34,"Gonzales, Julia",Democratic,6,10/2/20 0:00,"Google, Llc",Mountain View,CA,94043,Office Equipment & Supplies,Website Hosting Fees
Senate District 34,"Gonzales, Julia",Democratic,1.98,10/11/20 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,
Senate District 34,"Gonzales, Julia",Democratic,31.28,10/14/20 0:00,"Mailchimp C/O The Rocket Science Group, Llc",Atlanta,GA,30308,Office Equipment & Supplies,Email Service
Senate District 34,"Gonzales, Julia",Democratic,3.95,10/25/20 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,
Senate District 34,"Gonzales, Julia",Democratic,0.2,10/28/20 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,
Senate District 34,"Gonzales, Julia",Democratic,400,10/29/20 0:00,Cultura Craft Chocolate,Denver,CO,80219,Contributions,Donation Of Chocolate And Sugar Skulls For Dõa De Los Muertos Event On Santa Fe Drive
Senate District 34,"Gonzales, Julia",Democratic,2,10/30/20 0:00,Efirstbank,Denver,CO,80203,Bank Fees,Business Card Fees
Senate District 34,"Gonzales, Julia",Democratic,6,11/2/20 0:00,"Google, Llc",Mountain View,CA,94043,Office Equipment & Supplies,Website Hosting
Senate District 34,"Gonzales, Julia",Democratic,32.33,11/16/20 0:00,"Mailchimp C/O The Rocket Science Group, Llc",Atlanta,GA,30308,Office Equipment & Supplies,Email Service
Senate District 34,"Gonzales, Julia",Democratic,0.2,11/29/20 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,
Senate District 34,"Gonzales, Julia",Democratic,2,11/30/20 0:00,Efirstbank,Denver,CO,80203,Bank Fees,Bank Card Fees
Senate District 34,"Gonzales, Julia",Democratic,6.26,12/2/20 0:00,"Google, Llc",Mountain View,CA,94043,Office Equipment & Supplies,Website Fees
Senate District 34,"Gonzales, Julia",Democratic,32.33,12/14/20 0:00,"Mailchimp C/O The Rocket Science Group, Llc",Atlanta,GA,30308,Office Equipment & Supplies,Email Service
Senate District 34,"Gonzales, Julia",Democratic,162.36,12/17/20 0:00,Zoom,San Jose,CA,95113,Office Equipment & Supplies,Zoom Account For Office
Senate District 34,"Gonzales, Julia",Democratic,0.2,12/27/20 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,
Senate District 34,"Gonzales, Julia",Democratic,2,12/31/20 0:00,Efirstbank,Denver,CO,80203,Bank Fees,Bank Card Fees
Senate District 34,"Gonzales, Julia",Democratic,6.29,10/4/21 0:00,"Google, Llc",Mountain View,CA,94043,Office Equipment & Supplies,
Senate District 34,"Gonzales, Julia",Democratic,32.32,10/8/21 0:00,King Soopers,Denver,CO,80222,Travel & Lodging,
Senate District 34,"Gonzales, Julia",Democratic,133.15,10/8/21 0:00,Best Western Plus Pueblo,Pueblo,CO,81008,Travel & Lodging,Travel For Latino Caucus Tour
Senate District 34,"Gonzales, Julia",Democratic,32.48,10/13/21 0:00,"Mailchimp C/O The Rocket Science Group, Llc",Atlanta,GA,30308,Office Equipment & Supplies,
Senate District 34,"Gonzales, Julia",Democratic,43.41,10/13/21 0:00,Safeway,Denver,CO,80211,Travel & Lodging,Travel To Breckenridge For Housing Colorado Summit
Senate District 34,"Gonzales, Julia",Democratic,33.58,10/17/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,Actblue Fees
Senate District 34,"Gonzales, Julia",Democratic,1.07,10/24/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,Actblue Fees
Senate District 34,"Gonzales, Julia",Democratic,2,10/29/21 0:00,Firstbank,Denver,CO,80203,Bank Fees,
Senate District 34,"Gonzales, Julia",Democratic,0.2,10/31/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,
Senate District 34,"Gonzales, Julia",Democratic,6.29,11/1/21 0:00,"Google, Llc",Mountain View,CA,94043,Office Equipment & Supplies,
Senate District 34,"Gonzales, Julia",Democratic,629.64,11/8/21 0:00,"Siteground Hosting, Inc",Alexandria,VA,22314,Office Equipment & Supplies,Website Hosting Renewal
Senate District 34,"Gonzales, Julia",Democratic,116.68,11/11/21 0:00,Gaylord Rockies Resort,Aurora,CO,80019,Travel & Lodging,Caucus Retreat
Senate District 34,"Gonzales, Julia",Democratic,32.48,11/13/21 0:00,"Mailchimp C/O The Rocket Science Group, Llc",Atlanta,GA,30308,Office Equipment & Supplies,Email Service
Senate District 34,"Gonzales, Julia",Democratic,6,11/17/21 0:00,Intercontinental Miami,Miami,FL,33131,"Food, Beverages and Meals",Meal During Board Of Latino Legislative Leaders Conference
Senate District 34,"Gonzales, Julia",Democratic,3.95,11/21/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,
Senate District 34,"Gonzales, Julia",Democratic,17.07,11/28/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,
Senate District 34,"Gonzales, Julia",Democratic,2,11/30/21 0:00,Firstbank,Denver,CO,80203,Bank Fees,
Senate District 34,"Gonzales, Julia",Democratic,6.29,12/1/21 0:00,"Google, Llc",Mountain View,CA,94043,Office Equipment & Supplies,Email Service
Senate District 34,"Gonzales, Julia",Democratic,53.75,12/5/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,
Senate District 34,"Gonzales, Julia",Democratic,4.24,12/6/21 0:00,The Alexandrian,Alexandria,VA,22314,"Food, Beverages and Meals",Food During Ncsl Emerging Leaders Conference
Senate District 34,"Gonzales, Julia",Democratic,51.84,12/12/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,
Senate District 34,"Gonzales, Julia",Democratic,32.48,12/13/21 0:00,"Mailchimp C/O The Rocket Science Group, Llc",Atlanta,GA,30308,Office Equipment & Supplies,Email Service
Senate District 34,"Gonzales, Julia",Democratic,163.11,12/16/21 0:00,Zoom,San Jose,CA,95113,Office Equipment & Supplies,Annual Zoom Account Renewal
Senate District 34,"Gonzales, Julia",Democratic,7.9,12/19/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,
Senate District 34,"Gonzales, Julia",Democratic,1500,12/30/21 0:00,Senate Democratic Caucus Fund,Denver,CO,80203,Other,Caucus Dues
Senate District 34,"Gonzales, Julia",Democratic,3350,12/30/21 0:00,Colorado Democratic Party,Denver,CO,80203,Contributions,Dues
Senate District 34,"Gonzales, Julia",Democratic,2,12/31/21 0:00,Firstbank,Denver,CO,80203,Bank Fees,
Senate District 34,"Gonzales, Julia",Democratic,1,12/31/21 0:00,Firstbank,Denver,CO,80203,Bank Fees,Fee For Nonpreprinted Withdrawal Form
Senate District 34,"Gonzales, Julia",Democratic,21.93,12/31/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,
Senate District 34,"Gonzales, Julia",Democratic,251.25,1/3/19 0:00,Costco,Arvada,CO,80002,Office Equipment & Supplies,Office Furniture And Supplies
Senate District 34,"Gonzales, Julia",Democratic,0.04,1/6/19 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,Actblue Fees
Senate District 34,"Gonzales, Julia",Democratic,1000,1/10/19 0:00,Colorado Latino Leadership Advocacy And Research Organization,Denver,CO,80239,Contributions,Cllaro Internship Donation
Senate District 34,"Gonzales, Julia",Democratic,50,1/10/19 0:00,Colorado Trust,Denver,CO,80203,Rent & Utilities,Meeting Space Rental
Senate District 34,"Gonzales, Julia",Democratic,150,1/11/19 0:00,Sofia  Romero Campbell,Denver,CO,80231,Consultant & Professional Services,Secretarial And Logistics Support
Senate District 34,"Gonzales, Julia",Democratic,274.02,1/16/19 0:00,Donn  Bruns,Denver,CO,80203,Consultant & Professional Services,Official Senate Photos
