District,candidate,Party,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
Governor,"Polis, Jared",Democratic,4158,3/1/22 0:00,"The Chancery Sentinel, Llc",Kirkland,WA,98033,Rent & Utilities,Rent
Governor,"Polis, Jared",Democratic,4158,4/1/22 0:00,"The Chancery Sentinel, Llc",Kirkland,WA,98033,Rent & Utilities,Rent
Governor,"Polis, Jared",Democratic,4047,4/12/22 0:00,Meltwater News Us Inc.,Pasadena,CA,91185,Other,News Clipping Service
Attorney General,"Weiser, Philip",Democratic,4034.51,4/15/21 0:00,Gusto,San Francisco,CA,94107,Employee Services,April 2021 Midmonth Payroll & Taxes
Governor,"Polis, Jared",Democratic,4020,2/5/21 0:00,Ascend Digital Services,Boulder,CO,80303,Consultant & Professional Services,Digital Media Services
Governor,"Polis, Jared",Democratic,4020,3/3/21 0:00,Ascend Digital Services,Boulder,CO,80303,Consultant & Professional Services,Digital Media Services
Governor,"Polis, Jared",Democratic,4020,4/2/21 0:00,Ascend Digital Services,Boulder,CO,80303,Consultant & Professional Services,Digital Media Services
Governor,"Polis, Jared",Democratic,4020,5/4/21 0:00,Ascend Digital Services,Boulder,CO,80303,Consultant & Professional Services,Digital Media Services
Governor,"Polis, Jared",Democratic,4020,6/2/21 0:00,Ascend Digital Services,Boulder,CO,80303,Consultant & Professional Services,Digital Media Services
Governor,"Polis, Jared",Democratic,4020,7/2/21 0:00,Ascend Digital Services,Boulder,CO,80303,Consultant & Professional Services,Digital Media Services
Governor,"Polis, Jared",Democratic,4020,8/3/21 0:00,Ascend Digital Services,Boulder,CO,80303,Consultant & Professional Services,Digital Media Services
Governor,"Polis, Jared",Democratic,4020,12/31/20 0:00,Ascend Digital Services,Boulder,CO,80303,Consultant & Professional Services,Digital Media Services
Attorney General,"Weiser, Philip",Democratic,4019.7,1/29/21 0:00,Gusto,San Francisco,CA,94107,Employee Services,January 29Th Payroll & Taxes
Attorney General,"Weiser, Philip",Democratic,4019.69,2/12/21 0:00,Gusto,San Francisco,CA,94107,Employee Services,Feb 12Th Payroll & Taxes
Secretary of State,"Griswold, Jena",Democratic,4007.8,3/18/22 0:00,C & D Printing,Denver,CO,80212,Fundraising Expenses,Fundraising Solicitation
Attorney General,"Weiser, Philip",Democratic,4005.95,3/12/21 0:00,Gusto,San Francisco,CA,94107,Employee Services,Mar 12Th Payroll & Taxes
Secretary of State,"Anderson, Pam",Republican,4000,12/22/21 0:00,76 Group,Frisco,CO,80443,Consultant & Professional Services,Consulting Fee
Governor,"Ganahl, Heidi",Republican,4000,1/4/22 0:00,Asa  Dyer,Palmer Lake,CO,80133,Other,7440 ∑ Communications Consultants
Governor,"Ganahl, Heidi",Republican,4000,2/7/22 0:00,Asa  Dyer,Palmer Lake,CO,80133,Other,7440 ∑ Communications Consultants
Governor,"Ganahl, Heidi",Republican,4000,3/17/22 0:00,Asa  Dyer,Palmer Lake,CO,80133,Other,7440 ∑ Communications Consultants
Governor,"Ganahl, Heidi",Republican,4000,4/26/22 0:00,Asa  Dyer,Palmer Lake,CO,80133,Other,7420 ∑ Media Consultants
Governor,"Ganahl, Heidi",Republican,4000,12/13/21 0:00,Asa  Dyer,Palmer Lake,CO,80133,Other,7420 ∑ Media Consultants
Governor,"Polis, Jared",Democratic,4000,10/2/20 0:00,Ascend Digital Services,Boulder,CO,80303,Consultant & Professional Services,Digital Media Services
Governor,"Polis, Jared",Democratic,4000,12/1/20 0:00,Ascend Digital Services,Boulder,CO,80303,Consultant & Professional Services,Digital Media Services
Governor,"Polis, Jared",Democratic,4000,3/28/22 0:00,Ga Campaigns,Washington,DC,20001,Consultant & Professional Services,Data Analytics
Governor,"Polis, Jared",Democratic,4000,4/1/20 0:00,Ascend Digital Services,Boulder,CO,80303,Consultant & Professional Services,Digital Media Services
Governor,"Polis, Jared",Democratic,4000,5/1/20 0:00,Ascend Digital Services,Boulder,CO,80303,Consultant & Professional Services,Digital Media Services
Governor,"Polis, Jared",Democratic,4000,6/2/20 0:00,Ascend Digital Services,Boulder,CO,80303,Consultant & Professional Services,Digital Media Services
Governor,"Polis, Jared",Democratic,4000,7/1/20 0:00,Ascend Digital Services,Boulder,CO,80303,Consultant & Professional Services,Digital Media Services
Governor,"Polis, Jared",Democratic,4000,8/3/20 0:00,Ascend Digital Services,Boulder,CO,80303,Consultant & Professional Services,Digital Media Services
Governor,"Polis, Jared",Democratic,4000,9/1/20 0:00,Ascend Digital Services,Boulder,CO,80303,Consultant & Professional Services,Digital Media Services
Attorney General,"Weiser, Philip",Democratic,3966.98,5/11/21 0:00,Gusto,San Francisco,CA,94107,Employee Services,May 2021 Midmonth Payroll & Taxes
Governor,"Ganahl, Heidi",Republican,3955.38,11/15/21 0:00,Flat Creek,Lafayette,CO,80026,Other,7420 ∑ Media Consultants
Governor,"Polis, Jared",Democratic,3947.31,2/16/22 0:00,Gusto,Denver,CO,80202,Employee Services,Payroll Taxes
Governor,"Polis, Jared",Democratic,3878.58,9/10/21 0:00,United Healthcare,Salt Lake City,UT,84130,Employee Services,Health Insurance
State Treasurer,"Young, David",Democratic,3841,1/11/19 0:00,Paychex Inc,Denver,CO,80239,Employee Services,
Governor,"Polis, Jared",Democratic,3823.31,1/12/22 0:00,United Healthcare,Salt Lake City,UT,84130,Employee Services,Health Insurance
Attorney General,"Weiser, Philip",Democratic,3800,1/25/19 0:00,"Putnam Partners, Llc",Washington,DC,20005,Advertising,Media Buy Commission - Digital
Secretary of State,"Griswold, Jena",Democratic,3784.62,2/20/22 0:00,Actblue Technical Services,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Attorney General,"Weiser, Philip",Democratic,3767.75,8/26/21 0:00,Gusto,San Francisco,CA,94107,Employee Services,August 2021 End Of Month Payroll & Taxes
Governor,"Ganahl, Heidi",Republican,3750,1/13/22 0:00,Lexi  Swearingen,Pueblo,CO,81004,Other,7420 ∑ Media Consultants
Governor,"Ganahl, Heidi",Republican,3750,1/28/22 0:00,Lexi  Swearingen,Pueblo,CO,81004,Other,7420 ∑ Media Consultants
Governor,"Ganahl, Heidi",Republican,3750,2/14/22 0:00,Lexi  Swearingen,Pueblo,CO,81004,Other,7420 ∑ Media Consultants
Governor,"Ganahl, Heidi",Republican,3750,2/28/22 0:00,Lexi  Swearingen,Pueblo,CO,81004,Other,7420 ∑ Media Consultants
Governor,"Ganahl, Heidi",Republican,3750,3/14/22 0:00,Lexi  Swearingen,Pueblo,CO,81004,Other,7420 ∑ Media Consultants
Governor,"Ganahl, Heidi",Republican,3750,3/29/22 0:00,Lexi  Swearingen,Pueblo,CO,81004,Other,7420 ∑ Media Consultants
Governor,"Ganahl, Heidi",Republican,3750,4/13/22 0:00,Lexi  Swearingen,Pueblo,CO,81004,Other,7420 ∑ Media Consultants
Governor,"Ganahl, Heidi",Republican,3750,12/14/21 0:00,Lexi  Swearingen,Pueblo,CO,81004,Other,7420 ∑ Media Consultants
Governor,"Ganahl, Heidi",Republican,3750,12/28/21 0:00,Lexi  Swearingen,Pueblo,CO,81004,Other,7420 ∑ Media Consultants
Governor,"Polis, Jared",Democratic,3750,7/29/21 0:00,Apollo Artistry,Chicago,IL,60610,Consultant & Professional Services,Website And Digital Development
Governor,"Polis, Jared",Democratic,3750,2/8/22 0:00,Apollo Artistry,Chicago,IL,60610,Consultant & Professional Services,Website And Digital Development
Governor,"Polis, Jared",Democratic,3750,12/15/18 0:00,Craig  Frucht,Washington,DC,20005,Consultant & Professional Services,Communications Consulting
Governor,"Polis, Jared",Democratic,3698.19,1/10/19 0:00,Gusto,Denver,CO,80202,Employee Services,Payroll Taxes
Secretary of State,"Griswold, Jena",Democratic,3540,4/15/22 0:00,Ngp Van,Washington,DC,20005,Office Equipment & Supplies,Database
State Treasurer,"Young, David",Democratic,3527.51,1/28/22 0:00,Kylie  Gruppo,Denver,CO,80218,Employee Services,
State Treasurer,"Young, David",Democratic,3527.51,2/25/22 0:00,Kylie  Gruppo,Denver,CO,80218,Employee Services,
State Treasurer,"Young, David",Democratic,3527.51,3/30/22 0:00,Kylie  Gruppo,Denver,CO,80218,Employee Services,
State Treasurer,"Young, David",Democratic,3515.78,11/30/21 0:00,Kylie  Gruppo,Denver,CO,80218,Employee Services,
State Treasurer,"Young, David",Democratic,3515.78,12/31/21 0:00,Kylie  Gruppo,Denver,CO,80218,Employee Services,
Governor,"Ganahl, Heidi",Republican,3500,9/30/21 0:00,Digital Astronaut Inc,Littleton,CO,80125,Other,6300 ∑ Photography Expense
Governor,"Ganahl, Heidi",Republican,3500,10/13/21 0:00,Flat Creek,Lafayette,CO,80026,Other,7420 ∑ Media Consultants
Governor,"Ganahl, Heidi",Republican,3500,12/3/21 0:00,"Sentinel Strategic Advisors, Llc",Washington,DC,20002,Other,7440 ∑ Communications Consultants
Governor,"Ganahl, Heidi",Republican,3500,12/13/21 0:00,Flat Creek,Lafayette,CO,80026,Other,7420 ∑ Media Consultants
Governor,"Polis, Jared",Democratic,3500,12/1/18 0:00,Northside Gardens Llc,Denver,CO,80229,Rent & Utilities,Rent
Governor,"Lopez, Greg",Republican,3473,3/31/22 0:00,Mountain Plover,Colorado Springs,CO,80924,Advertising,"Stickers, Retractable Banners, Postcards, Labels, Shipping"
State Treasurer,"Young, David",Democratic,3452.43,4/28/21 0:00,Kylie  Gruppo,Denver,CO,80218,Employee Services,
State Treasurer,"Young, David",Democratic,3452.43,5/27/21 0:00,Kylie  Gruppo,Denver,CO,80218,Employee Services,
State Treasurer,"Young, David",Democratic,3452.43,6/28/21 0:00,Kylie  Gruppo,Denver,CO,80218,Employee Services,
State Treasurer,"Young, David",Democratic,3452.43,7/30/21 0:00,Kylie  Gruppo,Denver,CO,80218,Employee Services,
State Treasurer,"Young, David",Democratic,3452.43,8/31/21 0:00,Kylie  Gruppo,Denver,CO,80218,Employee Services,
State Treasurer,"Young, David",Democratic,3452.43,9/29/21 0:00,Kylie  Gruppo,Denver,CO,80218,Employee Services,
State Treasurer,"Young, David",Democratic,3452.43,10/29/21 0:00,Kylie  Gruppo,Denver,CO,80218,Employee Services,
Governor,"Polis, Jared",Democratic,3448.21,11/10/21 0:00,Gusto,Denver,CO,80202,Employee Services,Payroll Taxes
Governor,"Ganahl, Heidi",Republican,3350,4/1/22 0:00,Salientpoint Llc,Boston,MA,2196,Other,7410 ∑ General Consultants
Governor,"Ganahl, Heidi",Republican,3300,3/4/22 0:00,Robyn  Carnes,Centennial,CO,80122,Other,7430 ∑ Fundraising Consultants
Attorney General,"Weiser, Philip",Democratic,3300,2/6/22 0:00,"Ngpvan, Inc.",Pittsburgh,PA,15251,Other,Quarterly Platform Fee And Digital Marketing Plan
Governor,"Ganahl, Heidi",Republican,3250,1/13/22 0:00,Richard  Waggoner,Wichita Falls,TX,76308,Other,7410 ∑ General Consultants
Governor,"Ganahl, Heidi",Republican,3250,1/28/22 0:00,Richard  Waggoner,Wichita Falls,TX,76308,Other,7410 ∑ General Consultants
Governor,"Ganahl, Heidi",Republican,3250,2/14/22 0:00,Richard  Waggoner,Wichita Falls,TX,76308,Other,7410 ∑ General Consultants
Governor,"Ganahl, Heidi",Republican,3250,2/28/22 0:00,Richard  Waggoner,Wichita Falls,TX,76308,Other,7410 ∑ General Consultants
Governor,"Ganahl, Heidi",Republican,3250,3/14/22 0:00,Richard  Waggoner,Wichita Falls,TX,76308,Other,7410 ∑ General Consultants
Governor,"Ganahl, Heidi",Republican,3250,3/29/22 0:00,Richard  Waggoner,Wichita Falls,TX,76308,Other,7410 ∑ General Consultants
Governor,"Ganahl, Heidi",Republican,3250,4/13/22 0:00,Richard  Waggoner,Wichita Falls,TX,76308,Other,7410 ∑ General Consultants
Governor,"Ganahl, Heidi",Republican,3250,12/31/21 0:00,Richard  Waggoner,Wichita Falls,TX,76308,Other,7410 ∑ General Consultants
Governor,"Polis, Jared",Democratic,3200,1/2/19 0:00,R&S Homebuilders,Greeley,CO,80634,Rent & Utilities,Rent
Governor,"Polis, Jared",Democratic,3200,12/1/18 0:00,R&S Homebuilders,Greeley,CO,80634,Rent & Utilities,Rent
Governor,"Polis, Jared",Democratic,3175.58,2/15/22 0:00,Amber  Miller,Denver,CO,80236,Employee Services,Payroll
Governor,"Ganahl, Heidi",Republican,3172.88,10/25/21 0:00,Adp,Aurora,CO,80014,Other,7120 ∑ Payroll Tax Expense
Governor,"Ganahl, Heidi",Republican,3171.8,4/19/22 0:00,Flat Creek,Lafayette,CO,80026,Other,7420 ∑ Media Consultants
Governor,"Polis, Jared",Democratic,3097,2/23/22 0:00,C & D Printing,Denver,CO,80212,Advertising,Printing
Governor,"Ganahl, Heidi",Republican,3096,1/30/22 0:00,Flat Creek,Lafayette,CO,80026,Other,6190 ∑ Other Media Expense
Governor,"Ganahl, Heidi",Republican,3096,2/7/22 0:00,Flat Creek,Lafayette,CO,80026,Other,7420 ∑ Media Consultants
Governor,"Polis, Jared",Democratic,3089.08,8/10/21 0:00,Gusto,Denver,CO,80202,Employee Services,Payroll Taxes
Secretary of State,"Griswold, Jena",Democratic,3082.84,2/18/21 0:00,C & D Printing,Denver,CO,80212,Fundraising Expenses,Fundraising Solicitation
Governor,"Neuschwanger, Danielle",American Constitution Party,3075.35,4/5/22 0:00,"Ad Victoriam Consulting, Llc",New York,NY,10004,Consultant & Professional Services,Consulting Fee
Governor,"Lopez, Greg",Republican,3060.68,10/25/21 0:00,The Ministry Press Company,Arvada,CO,80002,Other,Small /Large Yard Signs
Secretary of State,"Griswold, Jena",Democratic,3000,1/26/19 0:00,Caroline M Dodson,Boston,MA,2215,Employee Services,
Governor,"Ganahl, Heidi",Republican,3000,9/17/21 0:00,Aleta  You,Parker,CO,80134,Other,7450 ∑ Grassroots Consultants
Governor,"Ganahl, Heidi",Republican,3000,1/3/22 0:00,"Sws Polifi, Llc",Fort Lupton,CO,80621,Other,7520 ∑ Accounting Fees
Governor,"Ganahl, Heidi",Republican,3000,1/28/22 0:00,Dylan  Mitchell,Denver,CO,80206,Other,6590 ∑ Other Research Expense
Governor,"Ganahl, Heidi",Republican,3000,2/2/22 0:00,"Sws Polifi, Llc",Fort Lupton,CO,80621,Other,7520 ∑ Accounting Fees
Governor,"Ganahl, Heidi",Republican,3000,2/28/22 0:00,"Sws Polifi, Llc",Fort Lupton,CO,80621,Other,7520 ∑ Accounting Fees
Governor,"Ganahl, Heidi",Republican,3000,3/30/22 0:00,"Sws Polifi, Llc",Fort Lupton,CO,80621,Other,7520 ∑ Accounting Fees
Governor,"Ganahl, Heidi",Republican,3000,11/30/21 0:00,"Sws Polifi, Llc",Fort Lupton,CO,80621,Other,7520 ∑ Accounting Fees
Governor,"Polis, Jared",Democratic,3000,7/30/21 0:00,Blue Summit Solutions Llc,Denver,CO,80211,Consultant & Professional Services,Compliance Services
Governor,"Polis, Jared",Democratic,3000,8/6/21 0:00,Ascend Digital Services,Boulder,CO,80303,Other,Data Acquisition
Governor,"Polis, Jared",Democratic,3000,8/20/21 0:00,Blue Summit Solutions Llc,Denver,CO,80211,Consultant & Professional Services,Compliance Services
Governor,"Polis, Jared",Democratic,3000,9/27/21 0:00,Blue Summit Solutions Llc,Denver,CO,80211,Consultant & Professional Services,Compliance Services
Governor,"Polis, Jared",Democratic,3000,1/25/22 0:00,Blue Summit Solutions Llc,Denver,CO,80211,Consultant & Professional Services,Compliance Services
Governor,"Polis, Jared",Democratic,3000,2/18/22 0:00,Blue Summit Solutions Llc,Denver,CO,80211,Consultant & Professional Services,Compliance Services
Governor,"Polis, Jared",Democratic,3000,10/22/21 0:00,Blue Summit Solutions Llc,Denver,CO,80211,Consultant & Professional Services,Compliance Services
Governor,"Polis, Jared",Democratic,3000,11/22/21 0:00,Blue Summit Solutions Llc,Denver,CO,80211,Consultant & Professional Services,Compliance Services
Governor,"Polis, Jared",Democratic,3000,12/27/21 0:00,Blue Summit Solutions Llc,Denver,CO,80211,Consultant & Professional Services,Compliance Services
Governor,"Polis, Jared",Democratic,3000,4/16/19 0:00,Counting & Compliance Llc,Centennial,CO,80122,Consultant & Professional Services,
Governor,"Polis, Jared",Democratic,3000,11/15/19 0:00,Givewise,Denver,CO,80211,Fundraising Expenses,Fundraising
Governor,"Neuschwanger, Danielle",American Constitution Party,3000,10/15/21 0:00,Outsuite Llc,Cleerwater,FL,33761,Consultant & Professional Services,See Corresponding Candidate Loan
Governor,"Neuschwanger, Danielle",American Constitution Party,3000,11/15/21 0:00,Outsuite Llc,Cleerwater,FL,33761,Consultant & Professional Services,See Corresponding Candidate Loan
CU Regent District 01,"James, Wanda",Democratic,3000,3/7/22 0:00,The Htc Solutions,Aurora,CO,80047,Consultant & Professional Services,Campaign Management
CU Regent District 01,"James, Wanda",Democratic,3000,4/7/22 0:00,The Htc Solutions,Aurora,CO,80047,Consultant & Professional Services,Campaign Management
Secretary of State,"Griswold, Jena",Democratic,2997.07,11/11/21 0:00,C & D Printing,Denver,CO,80212,Fundraising Expenses,Fundraising Solicitation
Governor,"Polis, Jared",Democratic,2992.8,9/10/21 0:00,Gusto,Denver,CO,80202,Employee Services,Payroll Taxes
Governor,"Polis, Jared",Democratic,2988,9/27/21 0:00,Gusto,Denver,CO,80202,Employee Services,Payroll Taxes
Governor,"Polis, Jared",Democratic,2934.42,7/12/21 0:00,Gusto,Denver,CO,80202,Employee Services,Payroll Taxes
Governor,"Ganahl, Heidi",Republican,2932,3/9/22 0:00,Flat Creek,Lafayette,CO,80026,Other,7420 ∑ Media Consultants
Governor,"Polis, Jared",Democratic,2931.49,10/13/21 0:00,Gusto,Denver,CO,80202,Employee Services,Payroll Taxes
Governor,"Polis, Jared",Democratic,2918.29,8/26/21 0:00,Gusto,Denver,CO,80202,Employee Services,Payroll Taxes
Attorney General,"Weiser, Philip",Democratic,2905.45,3/26/22 0:00,Mara  Tasker,Los Angeles,CA,90039,Advertising,Video Development And Production For Ads
Attorney General,"Weiser, Philip",Democratic,2895.52,1/15/21 0:00,Gusto,San Francisco,CA,94107,Employee Services,January 15Th Payroll & Taxes
Governor,"Polis, Jared",Democratic,2881.3,2/10/22 0:00,United Healthcare,Salt Lake City,UT,84130,Employee Services,Health Insurance
State Treasurer,"Young, David",Democratic,2858.16,4/27/22 0:00,Actblue,Cambridge,MA,2138,Bank Fees,
Governor,"Polis, Jared",Democratic,2850.59,10/26/21 0:00,Gusto,Denver,CO,80202,Employee Services,Payroll Taxes
Governor,"Ganahl, Heidi",Republican,2831.85,11/8/21 0:00,Adp,Aurora,CO,80014,Other,7120 ∑ Payroll Tax Expense
Governor,"Polis, Jared",Democratic,2812.33,2/15/19 0:00,Venture Pro Llp,Fort Collins,CO,80524,Rent & Utilities,Rent
State Treasurer,"Young, David",Democratic,2807.5,2/26/21 0:00,Kylie  Gruppo,Denver,CO,80218,Consultant & Professional Services,
State Treasurer,"Young, David",Democratic,2807.5,3/30/21 0:00,Kylie  Gruppo,Denver,CO,80218,Consultant & Professional Services,
State Treasurer,"Young, David",Democratic,2804.5,1/28/21 0:00,Kylie  Gruppo,Denver,CO,80218,Consultant & Professional Services,
State Treasurer,"Young, David",Democratic,2801.38,12/30/20 0:00,Kylie  Gruppo,Denver,CO,80218,Employee Services,
Governor,"Polis, Jared",Democratic,2789.52,1/1/19 0:00,1722 Llc,Boulder,CO,80302,Rent & Utilities,Rent
Governor,"Polis, Jared",Democratic,2769.78,7/1/21 0:00,Gusto,Denver,CO,80202,Employee Services,Payroll Taxes
Governor,"Ganahl, Heidi",Republican,2716.25,2/28/22 0:00,"Am Bank Building Venture 1, Llp",Denver,CO,80222,Other,7211 ∑ Office Rent
